url,type,missing_required,missing_recommended,deprecated_or_retired,self_serving_review,rich_result_eligible,notes
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,ContactPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPage')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/contact?package=turnaround-intensive,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/empty-pub-solutions,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/empty-pub-solutions,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/empty-pub-solutions,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/empty-pub-solutions,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/empty-pub-solutions,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/empty-pub-solutions,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/empty-pub-solutions,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/empty-pub-solutions,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/empty-pub-solutions,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/empty-pub-solutions,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/empty-pub-solutions,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/empty-pub-solutions,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/empty-pub-solutions,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/empty-pub-solutions,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/empty-pub-solutions,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/empty-pub-solutions,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/empty-pub-solutions,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/empty-pub-solutions,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/empty-pub-solutions,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/empty-pub-solutions,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/empty-pub-solutions,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/empty-pub-solutions,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/empty-pub-solutions,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/fix-my-pub,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/fix-my-pub,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/fix-my-pub,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/fix-my-pub,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/fix-my-pub,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/fix-my-pub,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/fix-my-pub,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/fix-my-pub,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/fix-my-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/fix-my-pub,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/fix-my-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/fix-my-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/fix-my-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/fix-my-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/fix-my-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/fix-my-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/fix-my-pub,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/fix-my-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/fix-my-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/licensees-guide,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/licensees-guide,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/licensees-guide,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/licensees-guide,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/licensees-guide,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide,CollectionPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'CollectionPage')
https://www.orangejelly.co.uk/licensees-guide,WebSite,name; url,potentialAction,no,no,no,
https://www.orangejelly.co.uk/licensees-guide,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide,ItemList,,,no,no,no,unknown type for this validator (no required/recommended table for 'ItemList')
